"Time","request","limit","usage"
1724533350000,0.1,0.25,0.00006692133257621497
1724533380000,0.1,0.25,0
1724533410000,0.1,0.25,0.000003972985561234085
1724533440000,0.1,0.25,0.0000013776356313901505
1724533470000,0.1,0.25,0.00008882069116014024
1724533500000,0.1,0.25,0.000003363529436368718
1724533530000,0.1,0.25,0
1724533560000,0.1,0.25,0.000037541152307477264
1724533590000,0.1,0.25,0.000050476397319097744
1724533620000,0.1,0.25,0
1724533650000,0.1,0.25,0.000003660556992449257
1724533680000,0.1,0.25,0.0000020107630814534863
1724533710000,0.1,0.25,0.00007266591657109792
1724533740000,0.1,0.25,0.0000016636213345067077
1724533770000,0.1,0.25,0.000004811770548687662
1724533800000,0.1,0.25,0.000054221788220965326
1724533830000,0.1,0.25,0.00006245621229260462
1724533860000,0.1,0.25,0.000003629970501338007
1724533890000,0.1,0.25,0.0000032643619616348982
1724533920000,0.1,0.25,0
1724533950000,0.1,0.25,0.00009475472956768847
1724533980000,0.1,0.25,0.0000030449655268380596
1724534010000,0.1,0.25,0.000004564172046165887
1724534040000,0.1,0.25,0.00009079963215994442
1724534070000,0.1,0.25,0.00008639585000018713
1724534100000,0.1,0.25,0.000002007599274726675
1724534130000,0.1,0.25,0.0000032881511448666866
1724534160000,0.1,0.25,0.00003523145171413696
1724534190000,0.1,0.25,0.000060256550452816216
1724534220000,0.1,0.25,0.000005038609533372544
1724534250000,0.1,0.25,0.000004331458145891794
1724534280000,0.1,0.25,0
1724534310000,0.1,0.25,0.00007788826486279875
1724534340000,0.1,0.25,0
1724534370000,0.1,0.25,0.0000037153071287281818
1724534400000,0.1,0.25,0.0000725869019513309
1724534430000,0.1,0.25,0
1724534460000,0.1,0.25,0
1724534490000,0.1,0.25,0.000004995064563482367
1724534520000,0.1,0.25,0.00006134506888677174
1724534550000,0.1,0.25,0.00008220354046069479
1724534580000,0.1,0.25,0.000005445919278441301
1724534610000,0.1,0.25,0.000006789017425864179
1724534640000,0.1,0.25,0
1724534670000,0.1,0.25,0.00006677071398632526
1724534700000,0.1,0.25,0.0000017596557193404988
1724534730000,0.1,0.25,0.000003038986519415519
1724534760000,0.1,0.25,0.00006034057484595635
1724534790000,0.1,0.25,0.00007558986028525935
1724534820000,0.1,0.25,0
1724534850000,0.1,0.25,0.00000417250133075658
1724534880000,0.1,0.25,0.00007885664549538202
1724534910000,0.1,0.25,0.00007817504459793749
1724534940000,0.1,0.25,0
1724534970000,0.1,0.25,0.0000034285344809212106
1724535000000,0.1,0.25,0.00007014183377972372
1724535030000,0.1,0.25,0
1724535060000,0.1,0.25,0.0000016838461341575201
1724535090000,0.1,0.25,0.0000036568914957589646
1724535120000,0.1,0.25,0.00005464918365623588
1724535150000,0.1,0.25,0
1724535180000,0.1,0.25,0.0000021562568432236953
1724535210000,0.1,0.25,0.00000475179530315826
1724535240000,0.1,0.25,0
1724535270000,0.1,0.25,0.00004778482122886054
1724535300000,0.1,0.25,0.00000384758553878215
1724535330000,0.1,0.25,7.946035260359126e-7
1724535360000,0.1,0.25,0.0000016346692188189357
1724535390000,0.1,0.25,0.00009658807725594148
1724535420000,0.1,0.25,0
1724535450000,0.1,0.25,0.0000046557500002819555
1724535480000,0.1,0.25,0.00008516246286217565
1724535510000,0.1,0.25,0.00008756671231409422
1724535540000,0.1,0.25,0
1724535570000,0.1,0.25,0.000003329580578487899
1724535600000,0.1,0.25,0.00007383583567424943
1724535630000,0.1,0.25,0.00009134785000028956
1724535660000,0.1,0.25,0
1724535690000,0.1,0.25,0.000004512652295951651
1724535720000,0.1,0.25,0
1724535750000,0.1,0.25,0.000058688672664029246
1724535780000,0.1,0.25,0.000005130770182691396
1724535810000,0.1,0.25,0
1724535840000,0.1,0.25,0.0000863897449395395
1724535870000,0.1,0.25,0.00010669019997801231
1724535900000,0.1,0.25,0.000005509527011885122
1724535930000,0.1,0.25,0.0000061235825796481536
1724535960000,0.1,0.25,0
1724535990000,0.1,0.25,0.00005874646113762733
1724536020000,0.1,0.25,0.0000032887848983905515
1724536050000,0.1,0.25,0.0000030648976272383826
1724536080000,0.1,0.25,0.00006926858656793101
1724536110000,0.1,0.25,0.00009542959999997434
1724536140000,0.1,0.25,0.000003887388761735181
1724536170000,0.1,0.25,0.0000033553009853412484
1724536200000,0.1,0.25,0
1724536230000,0.1,0.25,0.0000781530562845365
1724536260000,0.1,0.25,0.0000037128408885564815
1724536290000,0.1,0.25,0.00000513949999998431
1724536320000,0.1,0.25,0
1724536350000,0.1,0.25,0.00005530547387703747
1724536380000,0.1,0.25,0.000001626886338435007
1724536410000,0.1,0.25,0.000003172936430215034
1724536440000,0.1,0.25,0
1724536470000,0.1,0.25,0.00007263760477512174
1724536500000,0.1,0.25,0.00000346996100196312
1724536530000,0.1,0.25,0.000005328676161274843
1724536560000,0.1,0.25,0.0000017943786984874915
1724536590000,0.1,0.25,0.00008498335394079286
1724536620000,0.1,0.25,0
1724536650000,0.1,0.25,0.000007202568819613358
1724536680000,0.1,0.25,0
